customerID,tenure,MonthlyCharges,TotalCharges,InternetService,Contract,Churn,TotalServicesUsed,ChurnProbability,PredictedChurn,RiskLevel,RetentionStrategy
2018-PZKMU,9,103.1,970.45,Fiber optic,Month-to-month,No,4,0.6082979571023296,Yes,Normal Risk,Continue regular engagement
7340-KEFQE,51,34.2,1782.0,DSL,Two year,No,2,0.0157143755505294,No,Normal Risk,Continue regular engagement
4570-QHXHL,9,43.75,405.7,DSL,Month-to-month,No,0,0.7101496546994892,Yes,High Risk,Offer contract upgrade discount
2403-BCASL,41,111.95,4534.9,Fiber optic,One year,Yes,5,0.13358799697300897,No,Normal Risk,Continue regular engagement
7392-YYPYJ,22,100.65,2415.95,Fiber optic,Month-to-month,No,3,0.7303751617504465,Yes,High Risk,Offer contract upgrade discount
2898-LSJGD,21,55.95,1157.05,DSL,One year,Yes,4,0.11623492783133232,No,Normal Risk,Continue regular engagement
2223-GDSHL,71,116.05,8297.5,Fiber optic,Two year,No,6,0.07737558808177378,No,Normal Risk,Continue regular engagement
7359-PTSXY,1,45.75,45.75,DSL,Month-to-month,Yes,0,0.7204456740240179,Yes,High Risk,Offer contract upgrade discount
9470-RTWDV,26,82.0,2083.1,DSL,One year,No,4,0.056183182699420416,No,Normal Risk,Continue regular engagement
2176-OSJUV,71,65.15,4681.75,DSL,Two year,No,3,0.01298292985455949,No,Normal Risk,Continue regular engagement
9348-YVOMK,4,44.8,176.2,DSL,Month-to-month,No,0,0.5698860482381249,Yes,Normal Risk,Continue regular engagement
8104-OSKWT,12,79.8,1001.2,Fiber optic,Month-to-month,No,1,0.7494984073299782,Yes,High Risk,Offer contract upgrade discount
4521-YEEHE,18,88.85,1594.75,Fiber optic,Month-to-month,No,2,0.5776769113782625,Yes,Normal Risk,Continue regular engagement
4090-KPJIP,3,74.95,212.4,Fiber optic,Month-to-month,No,0,0.8763232238599392,Yes,High Risk,Offer contract upgrade discount
3786-WOVKF,72,106.85,7677.4,Fiber optic,One year,No,4,0.344241954249508,No,Normal Risk,Continue regular engagement
4503-BDXBD,11,74.95,815.5,Fiber optic,Month-to-month,Yes,1,0.7482166238993692,Yes,High Risk,Offer contract upgrade discount
6086-ESGRL,1,80.15,80.15,Fiber optic,Month-to-month,Yes,1,0.8299727073993701,Yes,High Risk,Offer contract upgrade discount
2592-HODOV,13,19.3,259.65,No,One year,No,0,0.05707232782234633,No,Normal Risk,Continue regular engagement
3886-CERTZ,72,109.25,8109.8,Fiber optic,One year,Yes,5,0.2704033565162438,No,Normal Risk,Continue regular engagement
7995-ZHHNZ,42,56.1,2386.85,DSL,One year,No,1,0.042156919351936877,No,Normal Risk,Continue regular engagement
3824-RHKVR,17,19.7,340.35,No,Month-to-month,No,0,0.15945364305522555,No,Normal Risk,Continue regular engagement
5816-SCGFC,7,51.3,419.35,DSL,Month-to-month,No,1,0.5175098233524931,Yes,Normal Risk,Continue regular engagement
5989-AXPUC,68,118.6,7990.05,Fiber optic,Two year,No,6,0.0911421522894869,No,Normal Risk,Continue regular engagement
4979-HPRFL,56,24.15,1402.25,No,Two year,No,0,0.008833077280861312,No,Normal Risk,Continue regular engagement
8590-OHDIW,38,20.3,749.35,No,One year,No,0,0.017702552819163112,No,Normal Risk,Continue regular engagement
8015-IHCGW,72,115.5,8425.15,Fiber optic,Two year,No,6,0.06673838480290241,No,Normal Risk,Continue regular engagement
2332-TODQS,48,25.05,1171.5,No,One year,No,0,0.024493397134036796,No,Normal Risk,Continue regular engagement
9278-VZKCD,52,109.1,5647.95,Fiber optic,Month-to-month,No,5,0.41130652781057764,No,Normal Risk,Continue regular engagement
8008-OTEZX,35,19.65,708.8,No,One year,No,0,0.01914587163759444,No,Normal Risk,Continue regular engagement
2773-OVBPK,67,111.3,7567.2,Fiber optic,Two year,No,5,0.22539240521619272,No,Normal Risk,Continue regular engagement
5999-LCXAO,1,29.9,29.9,DSL,Month-to-month,No,1,0.5793267438961401,Yes,Normal Risk,Continue regular engagement
5206-XZZQI,53,80.6,4348.1,Fiber optic,Month-to-month,No,2,0.2784781867625852,No,Normal Risk,Continue regular engagement
4803-LBYPN,34,20.8,635.9,No,Month-to-month,No,0,0.04348700727863874,No,Normal Risk,Continue regular engagement
5759-RCVCB,3,35.2,108.95,DSL,Month-to-month,Yes,1,0.7320455214431983,Yes,High Risk,Offer contract upgrade discount
6372-RFVNS,1,78.8,78.8,Fiber optic,Month-to-month,Yes,1,0.8539551959058369,Yes,High Risk,Offer contract upgrade discount
2139-FQHLM,19,89.95,1682.4,Fiber optic,Month-to-month,No,3,0.40900210419196303,No,Normal Risk,Continue regular engagement
8261-GWDBQ,60,116.05,6925.9,Fiber optic,Two year,No,6,0.1289138745230902,No,Normal Risk,Continue regular engagement
1093-YSWCA,11,19.55,223.15,No,Two year,No,0,0.06764922590406608,No,Normal Risk,Continue regular engagement
8938-UMKPI,47,106.4,5127.95,Fiber optic,Month-to-month,Yes,4,0.7480625263194759,Yes,High Risk,Offer contract upgrade discount
0991-BRRFB,18,49.4,874.8,DSL,Month-to-month,Yes,1,0.2711542806054484,No,Normal Risk,Continue regular engagement
3882-IYOIJ,60,115.25,6758.45,Fiber optic,Two year,No,6,0.03233123766803496,No,Normal Risk,Continue regular engagement
8749-TZYEC,72,24.8,1874.3,No,Two year,No,0,0.0036099619499836296,No,Normal Risk,Continue regular engagement
1755-FZQEC,39,19.9,791.15,No,One year,No,0,0.02926762779821909,No,Normal Risk,Continue regular engagement
3115-JPJDD,59,81.25,4639.45,Fiber optic,One year,No,2,0.10700606582664718,No,Normal Risk,Continue regular engagement
5600-KTXFM,2,69.95,143.9,Fiber optic,Month-to-month,No,0,0.6011150891427866,Yes,Normal Risk,Continue regular engagement
3871-IKPYH,1,69.1,69.1,Fiber optic,Month-to-month,Yes,0,0.7975857351221667,Yes,High Risk,Offer contract upgrade discount
6319-IEJWJ,20,90.2,1776.55,Fiber optic,Month-to-month,Yes,2,0.6038280169400637,Yes,Normal Risk,Continue regular engagement
9025-AOMKI,6,93.55,536.4,Fiber optic,Month-to-month,Yes,2,0.9273566405643041,Yes,High Risk,Offer contract upgrade discount
6339-TBELP,71,86.4,6172.0,Fiber optic,Two year,No,2,0.070041017683893,No,Normal Risk,Continue regular engagement
7964-YESJC,24,66.3,1559.45,DSL,Month-to-month,No,3,0.11895704669764388,No,Normal Risk,Continue regular engagement
6173-GOLSU,67,94.65,6079.0,Fiber optic,Month-to-month,No,2,0.43375225780610127,No,Normal Risk,Continue regular engagement
5275-SQEIZ,1,80.85,80.85,Fiber optic,Month-to-month,Yes,1,0.8305545726841311,Yes,High Risk,Offer contract upgrade discount
7716-YTYHG,48,82.05,4029.95,Fiber optic,One year,Yes,1,0.1921390984364266,No,Normal Risk,Continue regular engagement
9938-ZREHM,37,72.1,2658.4,DSL,One year,No,3,0.07807140192744012,No,Normal Risk,Continue regular engagement
7950-XWOVN,11,34.7,383.55,DSL,Month-to-month,No,2,0.43624883903617134,No,Normal Risk,Continue regular engagement
4390-KYULV,3,20.55,51.15,No,Month-to-month,Yes,0,0.2949341417536091,No,Normal Risk,Continue regular engagement
4647-MUZON,18,95.95,1745.5,Fiber optic,Month-to-month,No,3,0.6390425819958606,Yes,Normal Risk,Continue regular engagement
9702-AIUJO,50,44.8,2230.85,DSL,One year,No,0,0.07915842761441798,No,Normal Risk,Continue regular engagement
8849-PRIQJ,67,109.4,7281.6,Fiber optic,One year,No,5,0.12147853869667355,No,Normal Risk,Continue regular engagement
8851-RAGOV,25,71.05,1837.7,DSL,Month-to-month,No,4,0.12678463634850026,No,Normal Risk,Continue regular engagement
1304-NECVQ,2,78.55,149.55,Fiber optic,Month-to-month,Yes,1,0.793522792181584,Yes,High Risk,Offer contract upgrade discount
5396-IZEPB,9,19.7,180.7,No,Month-to-month,No,0,0.2708207498759469,No,Normal Risk,Continue regular engagement
1729-VLAZJ,10,40.25,411.45,DSL,One year,No,3,0.06717788903238468,No,Normal Risk,Continue regular engagement
8285-ABVLB,70,19.85,1328.35,No,Two year,No,0,0.004305976107373699,No,Normal Risk,Continue regular engagement
0701-TJSEF,9,68.25,576.95,DSL,Month-to-month,No,4,0.3893974113095793,No,Normal Risk,Continue regular engagement
5712-VBOXD,4,20.15,68.45,No,Month-to-month,No,0,0.3946267719883842,No,Normal Risk,Continue regular engagement
6629-LADHQ,2,50.95,123.05,DSL,Month-to-month,No,1,0.5111499348156935,Yes,Normal Risk,Continue regular engagement
8945-GRKHX,1,78.65,78.65,Fiber optic,Month-to-month,Yes,1,0.8111873216535784,Yes,High Risk,Offer contract upgrade discount
1559-DTODC,19,25.15,468.35,DSL,Month-to-month,No,0,0.596718077975325,Yes,Normal Risk,Continue regular engagement
4797-MIWUM,7,20.25,174.7,No,Month-to-month,No,0,0.3396339286920839,No,Normal Risk,Continue regular engagement
6959-UWKHF,1,42.9,42.9,DSL,Month-to-month,Yes,0,0.6912422020664298,Yes,Normal Risk,Continue regular engagement
8720-RQSBJ,1,44.0,44.0,DSL,Month-to-month,No,0,0.6356380316108582,Yes,Normal Risk,Continue regular engagement
4537-CIBHB,9,20.25,172.35,No,One year,No,0,0.08405307198011024,No,Normal Risk,Continue regular engagement
3815-SLMEF,3,34.25,139.35,DSL,Month-to-month,Yes,2,0.3887497670939229,No,Normal Risk,Continue regular engagement
5154-VEKBL,9,58.5,539.85,DSL,Month-to-month,Yes,5,0.3572614074595817,No,Normal Risk,Continue regular engagement
4324-AHJKS,5,55.8,300.4,DSL,Month-to-month,No,2,0.38777301996339775,No,Normal Risk,Continue regular engagement
4355-CVPVS,56,88.9,4968.0,Fiber optic,One year,No,2,0.4035401087077527,No,Normal Risk,Continue regular engagement
4495-LHSSK,18,57.65,992.7,DSL,Month-to-month,No,1,0.18418809625667684,No,Normal Risk,Continue regular engagement
5655-JSMZM,49,96.2,4718.25,Fiber optic,Month-to-month,Yes,2,0.7279026233286726,Yes,High Risk,Offer contract upgrade discount
5915-ANOEI,70,79.15,5536.5,DSL,Two year,No,5,0.0069695563700901825,No,Normal Risk,Continue regular engagement
9861-PDSZP,72,108.05,7806.6,Fiber optic,Two year,No,5,0.11262772149415892,No,Normal Risk,Continue regular engagement
4505-EXZHB,6,74.4,434.1,Fiber optic,Month-to-month,Yes,1,0.7850546949150853,Yes,High Risk,Offer contract upgrade discount
7225-CBZPL,17,94.8,1563.9,Fiber optic,Month-to-month,No,2,0.6784661082152965,Yes,Normal Risk,Continue regular engagement
6704-UTUKK,29,45.9,1332.4,DSL,Month-to-month,No,2,0.5353647413973861,Yes,Normal Risk,Continue regular engagement
4587-VVTOX,6,105.3,545.2,Fiber optic,Month-to-month,Yes,4,0.7931898545684234,Yes,High Risk,Offer contract upgrade discount
2019-HDCZY,63,102.6,6296.75,Fiber optic,Two year,No,3,0.30617442060630073,No,Normal Risk,Continue regular engagement
4652-NNHNY,16,73.85,1284.2,Fiber optic,Month-to-month,Yes,0,0.7197242761340692,Yes,High Risk,Offer contract upgrade discount
8788-DOXSU,59,61.35,3645.5,DSL,One year,No,2,0.1901490887909187,No,Normal Risk,Continue regular engagement
7404-JLKQG,3,57.55,161.45,DSL,Month-to-month,No,2,0.688421549823522,Yes,Normal Risk,Continue regular engagement
7421-ZLUPA,8,29.25,226.95,DSL,Month-to-month,No,1,0.5978719575581805,Yes,Normal Risk,Continue regular engagement
8972-HJWNV,7,84.55,646.85,Fiber optic,Month-to-month,Yes,1,0.8296809845599978,Yes,High Risk,Offer contract upgrade discount
3274-NSDWE,68,19.6,1441.65,No,Two year,No,0,0.006238149307141243,No,Normal Risk,Continue regular engagement
2632-IVXVF,68,111.75,7511.3,Fiber optic,Two year,No,5,0.050189745304873246,No,Normal Risk,Continue regular engagement
3692-JHONH,52,106.5,5621.85,Fiber optic,One year,No,4,0.3865493295225389,No,Normal Risk,Continue regular engagement
8915-NNTRC,72,107.7,7919.8,Fiber optic,Two year,No,5,0.026165926685678687,No,Normal Risk,Continue regular engagement
5914-GXMDA,32,19.3,593.2,No,One year,No,0,0.03647869761453866,No,Normal Risk,Continue regular engagement
7463-IFMQU,72,20.05,1423.65,No,Two year,No,0,0.010723611625647103,No,Normal Risk,Continue regular engagement
2920-RNCEZ,1,69.95,69.95,Fiber optic,Month-to-month,No,0,0.5867793796684106,Yes,Normal Risk,Continue regular engagement
2541-YGPKE,42,63.7,2763.35,DSL,One year,No,3,0.014816211557159271,No,Normal Risk,Continue regular engagement
8515-OCTJS,25,24.75,692.1,No,Two year,Yes,0,0.034490451735902025,No,Normal Risk,Continue regular engagement
5382-TEMLV,45,50.9,2298.55,DSL,Month-to-month,No,1,0.26966466823057206,No,Normal Risk,Continue regular engagement
3441-CGZJH,43,60.4,2640.55,DSL,One year,No,5,0.025901771228923235,No,Normal Risk,Continue regular engagement
9592-ERDKV,37,79.25,2911.8,DSL,One year,No,4,0.0683144260009952,No,Normal Risk,Continue regular engagement
2860-RANUS,20,85.8,1727.5,Fiber optic,Month-to-month,Yes,1,0.6332566832406834,Yes,Normal Risk,Continue regular engagement
5261-QSHQM,4,24.45,86.6,DSL,Month-to-month,Yes,0,0.8023009478115196,Yes,High Risk,Offer contract upgrade discount
4778-IZARL,63,110.1,6705.7,Fiber optic,Two year,No,6,0.041249306805064646,No,Normal Risk,Continue regular engagement
0432-CAJZV,3,90.7,237.65,Fiber optic,Month-to-month,No,2,0.8337176861641484,Yes,High Risk,Offer contract upgrade discount
7008-LZVOZ,66,25.3,1672.35,No,Two year,No,0,0.0027363175131743106,No,Normal Risk,Continue regular engagement
8868-WOZGU,28,105.7,2979.5,Fiber optic,Month-to-month,Yes,4,0.6930559132798946,Yes,Normal Risk,Continue regular engagement
1200-TUZHR,8,85.2,695.75,Fiber optic,Month-to-month,No,1,0.8559592637698528,Yes,High Risk,Offer contract upgrade discount
9365-CSLBQ,71,24.35,1654.6,No,Two year,No,0,0.002762474861665634,No,Normal Risk,Continue regular engagement
1334-FJSVR,1,24.25,24.25,DSL,Month-to-month,Yes,0,0.775545787251743,Yes,High Risk,Offer contract upgrade discount
5884-FBCTL,72,25.1,1857.85,No,Two year,No,0,0.006899393900616678,No,Normal Risk,Continue regular engagement
7130-CTCUS,16,54.55,825.1,DSL,Month-to-month,No,2,0.2007126419084653,No,Normal Risk,Continue regular engagement
6242-FEGFD,66,96.6,6424.25,Fiber optic,Two year,No,4,0.027477286319965738,No,Normal Risk,Continue regular engagement
7625-XCQRH,11,76.5,837.95,Fiber optic,Month-to-month,Yes,0,0.8744749206959143,Yes,High Risk,Offer contract upgrade discount
6194-HBGQN,51,81.15,4126.2,DSL,One year,No,5,0.022673241392578623,No,Normal Risk,Continue regular engagement
7634-WSWDB,8,38.5,330.8,DSL,Month-to-month,No,2,0.5223116366214106,Yes,Normal Risk,Continue regular engagement
6986-IXNDM,14,92.9,1337.45,Fiber optic,Month-to-month,No,2,0.8278252941338408,Yes,High Risk,Offer contract upgrade discount
1731-TVIUK,4,93.5,362.2,Fiber optic,Month-to-month,Yes,3,0.7199830054454389,Yes,High Risk,Offer contract upgrade discount
2987-BJXIK,70,84.7,5991.05,DSL,Two year,No,5,0.033349315195474696,No,Normal Risk,Continue regular engagement
9769-TSBZE,70,66.0,4891.5,DSL,Two year,No,3,0.009950999072047852,No,Normal Risk,Continue regular engagement
0406-BPDVR,54,101.5,5373.1,Fiber optic,One year,Yes,3,0.27645607401821787,No,Normal Risk,Continue regular engagement
0618-XWMSS,28,74.9,2068.55,Fiber optic,Month-to-month,Yes,1,0.4649656629435013,No,Normal Risk,Continue regular engagement
1395-WSWXR,24,20.75,487.05,No,Two year,No,0,0.02868195269777678,No,Normal Risk,Continue regular engagement
6023-GSSXW,69,61.45,4131.2,DSL,Two year,No,2,0.033453764481698976,No,Normal Risk,Continue regular engagement
6752-APNJL,42,54.5,2301.15,DSL,Month-to-month,No,2,0.04286785786943787,No,Normal Risk,Continue regular engagement
5276-KQWHG,2,69.6,131.65,Fiber optic,Month-to-month,Yes,0,0.8481523304066457,Yes,High Risk,Offer contract upgrade discount
0420-HLGXF,39,99.75,4036.0,Fiber optic,Month-to-month,No,3,0.7456862594878475,Yes,High Risk,Offer contract upgrade discount
7446-KQISO,45,109.75,4900.65,Fiber optic,Two year,No,5,0.12319066491863831,No,Normal Risk,Continue regular engagement
9823-EALYC,72,80.85,5727.45,DSL,Two year,No,5,0.010355835439715102,No,Normal Risk,Continue regular engagement
0582-AVCLN,38,20.3,743.05,No,Two year,No,0,0.023792439674127332,No,Normal Risk,Continue regular engagement
5803-NQJZO,72,67.8,4804.65,DSL,Two year,No,4,0.008988913493704861,No,Normal Risk,Continue regular engagement
2565-JSLRY,1,24.05,24.05,No,Month-to-month,Yes,0,0.36968337111565786,No,Normal Risk,Continue regular engagement
2607-DHDAK,72,19.8,1414.65,No,Two year,No,0,0.001843591775590531,No,Normal Risk,Continue regular engagement
1073-XXCZD,55,25.7,1443.65,No,Two year,No,0,0.01887762905949868,No,Normal Risk,Continue regular engagement
0743-HRVFF,51,56.15,2898.95,DSL,One year,No,4,0.07315801562296802,No,Normal Risk,Continue regular engagement
4006-HKYHO,63,86.7,5309.5,DSL,Two year,No,6,0.03992097089132804,No,Normal Risk,Continue regular engagement
3727-JEZTU,1,20.4,20.4,No,Month-to-month,No,0,0.44833191992127935,No,Normal Risk,Continue regular engagement
8143-ETQTI,23,19.65,451.55,No,Two year,No,0,0.01671149955537042,No,Normal Risk,Continue regular engagement
6689-KXGBO,1,50.55,50.55,DSL,Month-to-month,Yes,1,0.6838166357601384,Yes,Normal Risk,Continue regular engagement
9667-TKTVZ,2,54.35,117.05,DSL,Month-to-month,No,1,0.5065786186756812,Yes,Normal Risk,Continue regular engagement
3657-COGMW,52,108.1,5839.3,Fiber optic,Month-to-month,No,5,0.3209215521145398,No,Normal Risk,Continue regular engagement
8570-KLJYJ,36,54.45,1893.5,DSL,One year,No,1,0.07622884701305493,No,Normal Risk,Continue regular engagement
7754-IXRMC,1,45.35,45.35,DSL,Month-to-month,No,0,0.6803443717081236,Yes,Normal Risk,Continue regular engagement
9473-CBZOP,28,59.0,1654.45,DSL,One year,No,2,0.07508743994756707,No,Normal Risk,Continue regular engagement
2969-WGHQO,7,69.45,477.05,DSL,One year,No,4,0.10478653578128533,No,Normal Risk,Continue regular engagement
6615-NGGZJ,14,100.55,1415.55,Fiber optic,Month-to-month,Yes,3,0.7247823720570424,Yes,High Risk,Offer contract upgrade discount
4334-HOWRP,72,64.95,4546.0,DSL,Two year,No,6,0.005600464655094036,No,Normal Risk,Continue regular engagement
4255-DDUOU,1,20.5,20.5,No,Month-to-month,Yes,0,0.27484626748111735,No,Normal Risk,Continue regular engagement
5863-OOKCL,10,18.85,163.2,No,Month-to-month,No,0,0.3327734578779204,No,Normal Risk,Continue regular engagement
1686-STUHN,42,19.8,849.9,No,One year,No,0,0.056521617305693966,No,Normal Risk,Continue regular engagement
1329-VHWNP,7,25.05,189.95,DSL,Month-to-month,No,0,0.8402731557116396,Yes,High Risk,Offer contract upgrade discount
2984-MIIZL,4,74.8,321.9,Fiber optic,Month-to-month,Yes,1,0.8616092435508865,Yes,High Risk,Offer contract upgrade discount
0266-GMEAO,72,114.3,8058.55,Fiber optic,Two year,No,6,0.023809086312952355,No,Normal Risk,Continue regular engagement
5590-YRFJT,20,24.45,482.8,DSL,Month-to-month,Yes,0,0.48163305169410514,No,Normal Risk,Continue regular engagement
5574-NXZIU,63,109.2,7049.75,Fiber optic,Two year,No,6,0.052467088970104034,No,Normal Risk,Continue regular engagement
0019-GFNTW,56,45.05,2560.1,DSL,Two year,No,4,0.020674482104057895,No,Normal Risk,Continue regular engagement
4256-ZWTZI,5,51.0,286.8,DSL,Month-to-month,No,1,0.38099976822276416,No,Normal Risk,Continue regular engagement
8309-PPCED,72,110.45,7982.5,Fiber optic,Two year,No,5,0.24899117640433316,No,Normal Risk,Continue regular engagement
4098-NAUKP,68,84.65,5683.6,Fiber optic,Month-to-month,No,2,0.18145630899576284,No,Normal Risk,Continue regular engagement
5196-WPYOW,67,60.05,3994.05,DSL,One year,No,3,0.005163703579891744,No,Normal Risk,Continue regular engagement
4608-LCIMN,8,44.65,369.15,DSL,Month-to-month,No,0,0.551840627681543,Yes,Normal Risk,Continue regular engagement
1485-YDHMM,52,93.25,4631.7,Fiber optic,Month-to-month,No,3,0.30147284423257614,No,Normal Risk,Continue regular engagement
4054-CUMIA,18,20.25,401.95,No,Month-to-month,No,0,0.09383627437975826,No,Normal Risk,Continue regular engagement
0603-TPMIB,59,25.45,1534.05,No,Two year,No,0,0.005143859080088904,No,Normal Risk,Continue regular engagement
2525-GVKQU,60,20.6,1093.0,No,Two year,No,0,0.009884006480231026,No,Normal Risk,Continue regular engagement
8161-QYMTT,7,94.1,701.3,Fiber optic,Month-to-month,No,2,0.8758245451200737,Yes,High Risk,Offer contract upgrade discount
9581-GVBXT,59,34.8,1980.3,DSL,One year,No,2,0.010580282987752104,No,Normal Risk,Continue regular engagement
5862-BRIXZ,46,60.75,2893.4,DSL,Two year,No,5,0.06648286811255585,No,Normal Risk,Continue regular engagement
5404-GGUKR,5,51.35,262.3,DSL,Month-to-month,No,1,0.6292025321512899,Yes,Normal Risk,Continue regular engagement
3308-JSGML,59,64.05,3886.85,DSL,Two year,No,5,0.016413943423043566,No,Normal Risk,Continue regular engagement
2126-GSEGL,70,84.8,5917.55,DSL,Two year,No,5,0.06362781177730319,No,Normal Risk,Continue regular engagement
3677-TNKIO,14,71.0,914.0,Fiber optic,Month-to-month,Yes,0,0.6531817763353861,Yes,Normal Risk,Continue regular engagement
0440-QEXBZ,44,50.15,2139.1,DSL,Month-to-month,No,0,0.2865190511977919,No,Normal Risk,Continue regular engagement
2434-EEVDB,64,94.6,5948.7,Fiber optic,Two year,No,3,0.08425365726726688,No,Normal Risk,Continue regular engagement
6762-QVYJO,58,59.75,3624.35,DSL,Two year,No,5,0.011486427571679095,No,Normal Risk,Continue regular engagement
6199-IWKGC,46,100.25,4753.85,Fiber optic,One year,No,3,0.34030650608704116,No,Normal Risk,Continue regular engagement
2675-DHUTR,58,98.9,5780.7,Fiber optic,Month-to-month,No,3,0.534027238202865,Yes,Normal Risk,Continue regular engagement
8152-VETUR,72,97.7,6869.7,Fiber optic,Two year,No,3,0.14496920125334817,No,Normal Risk,Continue regular engagement
9667-EQRXU,30,40.3,1172.95,DSL,Month-to-month,Yes,2,0.4469010634292597,No,Normal Risk,Continue regular engagement
7446-YPODE,11,60.25,662.95,DSL,Month-to-month,No,2,0.4030344495654487,No,Normal Risk,Continue regular engagement
9522-BNTHX,34,56.25,1765.95,DSL,Month-to-month,No,4,0.4153194471435982,No,Normal Risk,Continue regular engagement
4676-WLUHT,54,46.2,2431.95,DSL,Two year,No,3,0.05367109736757075,No,Normal Risk,Continue regular engagement
3329-WDIOK,3,50.6,155.35,DSL,Month-to-month,Yes,3,0.8100900529174695,Yes,High Risk,Offer contract upgrade discount
7980-MHFLQ,72,24.9,1859.2,No,Two year,No,0,0.0030250983252002005,No,Normal Risk,Continue regular engagement
2873-ZLIWT,40,84.85,3303.05,Fiber optic,Month-to-month,Yes,2,0.3034547765006807,No,Normal Risk,Continue regular engagement
3415-TAILE,2,65.7,134.35,DSL,Month-to-month,Yes,2,0.5611948215071411,Yes,Normal Risk,Continue regular engagement
0757-WCUUZ,54,63.35,3409.1,DSL,Two year,No,2,0.018600277993662127,No,Normal Risk,Continue regular engagement
1629-DQQVB,14,50.1,709.5,DSL,Month-to-month,No,1,0.4601584927505566,No,Normal Risk,Continue regular engagement
1915-IOFGU,1,70.5,70.5,Fiber optic,Month-to-month,Yes,0,0.880853750403858,Yes,High Risk,Offer contract upgrade discount
3045-XETSH,10,94.85,953.45,Fiber optic,Month-to-month,Yes,3,0.801765973539427,Yes,High Risk,Offer contract upgrade discount
0374-AACSZ,1,50.15,50.15,DSL,Month-to-month,No,1,0.6061132422178891,Yes,Normal Risk,Continue regular engagement
7239-HZZCX,1,19.75,19.75,No,Month-to-month,Yes,0,0.37275903918544995,No,Normal Risk,Continue regular engagement
4872-VXRIL,56,64.65,3665.55,DSL,One year,No,3,0.03900306573154592,No,Normal Risk,Continue regular engagement
9140-CZQZZ,68,79.6,5515.8,DSL,Two year,No,5,0.03899270319434538,No,Normal Risk,Continue regular engagement
3423-HHXAO,14,19.5,272.0,No,One year,No,0,0.03951490746880761,No,Normal Risk,Continue regular engagement
9938-TKDGL,68,99.55,6668.0,Fiber optic,Two year,No,4,0.05949612984023519,No,Normal Risk,Continue regular engagement
0531-ZZJWQ,55,74.0,4052.4,Fiber optic,Month-to-month,No,0,0.4252112271850197,No,Normal Risk,Continue regular engagement
6537-QLGEX,16,38.9,664.4,DSL,Month-to-month,No,2,0.44981586107035587,No,Normal Risk,Continue regular engagement
2688-BHGOG,9,79.55,718.55,Fiber optic,Month-to-month,No,1,0.8225753194352263,Yes,High Risk,Offer contract upgrade discount
7683-CBDKJ,14,65.45,937.6,DSL,Month-to-month,Yes,3,0.14733909769717016,No,Normal Risk,Continue regular engagement
0946-CLJTI,58,98.7,5812.6,Fiber optic,Month-to-month,Yes,3,0.5723480402128341,Yes,Normal Risk,Continue regular engagement
3160-TYXLT,53,46.3,2546.85,DSL,Month-to-month,No,3,0.2395969442298934,No,Normal Risk,Continue regular engagement
1325-USMEC,70,99.35,6944.5,Fiber optic,Two year,No,4,0.04826013002041212,No,Normal Risk,Continue regular engagement
0916-QOFDP,14,95.8,1346.3,Fiber optic,Month-to-month,No,2,0.6341782464167528,Yes,Normal Risk,Continue regular engagement
0628-CNQRM,22,67.5,1544.05,DSL,One year,Yes,4,0.03742987988300893,No,Normal Risk,Continue regular engagement
5606-AMZBO,10,78.15,765.15,Fiber optic,Month-to-month,No,1,0.5379005209680827,Yes,Normal Risk,Continue regular engagement
6199-IPCAO,29,26.1,692.55,No,Two year,No,0,0.016028294921829913,No,Normal Risk,Continue regular engagement
7665-TOALD,1,69.6,69.6,Fiber optic,Month-to-month,Yes,0,0.8812086339967264,Yes,High Risk,Offer contract upgrade discount
0112-QWPNC,49,84.35,4059.35,DSL,One year,Yes,5,0.04910103557964698,No,Normal Risk,Continue regular engagement
0324-BRPCJ,68,100.2,6851.65,Fiber optic,Month-to-month,Yes,3,0.6106914420811558,Yes,Normal Risk,Continue regular engagement
2777-PHDEI,1,78.05,78.05,Fiber optic,Month-to-month,Yes,1,0.8764935614133316,Yes,High Risk,Offer contract upgrade discount
5640-CAXOA,30,40.35,1187.05,DSL,One year,No,2,0.13212592129043732,No,Normal Risk,Continue regular engagement
2235-EZAIK,72,79.2,5401.9,DSL,Two year,No,5,0.006769485874167315,No,Normal Risk,Continue regular engagement
3847-BAERP,10,20.9,247.0,No,Month-to-month,No,0,0.391466735921239,No,Normal Risk,Continue regular engagement
1196-AMORA,7,73.6,520.0,Fiber optic,Month-to-month,Yes,0,0.8109885382830713,Yes,High Risk,Offer contract upgrade discount
4282-YMKNA,9,74.75,706.6,Fiber optic,Month-to-month,Yes,0,0.8647526496418209,Yes,High Risk,Offer contract upgrade discount
1453-RZFON,1,49.9,49.9,DSL,Month-to-month,No,1,0.35317225085193926,No,Normal Risk,Continue regular engagement
8263-OKETD,20,68.9,1370.35,DSL,Month-to-month,No,3,0.20180785525965853,No,Normal Risk,Continue regular engagement
0670-KDOMA,1,20.25,20.25,No,Month-to-month,No,0,0.46291975000547536,No,Normal Risk,Continue regular engagement
2476-YGEFM,29,76.0,2215.25,Fiber optic,Month-to-month,No,0,0.6343725634500484,Yes,Normal Risk,Continue regular engagement
8687-BAFGU,1,74.0,74.0,Fiber optic,Month-to-month,No,1,0.7218532864042563,Yes,High Risk,Offer contract upgrade discount
